commit_msg,labels
[skip ci] Fix onnx/models URLs (#10218)These are broken in CI: https://ci.tlcpack.ai/blue/organizations/jenkins/tvm/detail/main/2500/pipeline/275The upstream changed their default branch from `master` -> `main` whichbroke the links used in these tests. This pins to a specific commit (thelatest one at the time of filing this PR).Co-authored-by: driazati <driazati@users.noreply.github.com>,0
[microNPU] Use TFLite tests for strided_slice (#10165)Simply migrates the Relay style tests to TFLite for unification amongother tests.Change-Id: Iaab3ba27ad1534145fe94302be29f386f08af58e,3
fix an index out of bound problem of cache write block (#10203),0
Fix more ONNX URLs (#10220)PR #10218 was not enough for this fix so this should probably run through full CI to make sure it got everything.cc @mousius @masahiCo-authored-by: driazati <driazati@users.noreply.github.com>,0
Fixes for follow up on PR #9631 (#10205),0
"Adding support for Hexagon User DMA Engine (#10217)* initial hexagon user dma impl* Hexagon User DMA descriptor, instruction and register headers* Synchronous 1D DMA working* HexagonBuffer unit tests passing with memcpy* cleanup* comments and orgnanize code* format and lint* init function + other code review feedback* add ifdef hexagon around inline asm",1
"[RPC] Take PageAllocator out of MinRPCServer, make it template parameter (#10219)* [RPC] Take PageAllocator out of MinRPCServer, make it template parameterThis way MinRPCServer can be instantiated with a custom PageAllocator.* Restart CI",2
"Skip tensorflow test `test_forward_ssd` (#10231)Since this test is launched in a thread, errors aren't propagated up to the main thread and thusly pytest doesn't detect / report them, so this test will always succeed. Given that this single test can take [upwards of 30 minutes](https://ci.tlcpack.ai/job/tvm/job/main/2499/testReport/cython.tests.python.frontend.tensorflow/test_forward/), this PR disables it until someone lands a proper fix (given that this test takes so long some consideration should be given to reducing its runtime before enabling it again).Co-authored-by: driazati <driazati@users.noreply.github.com>",0
"""Resolved deprecation issue in test_op_qnn_conv2_transpose.py"" (#10228)",3
Mark test_op_int8 as flaky (#10215)As per the docs [here](https://github.com/apache/tvm/blob/main/docs/contribute/ci.rst#handling-flaky-failures) this PR marks `test_op_int8` as a flaky test so it will run but failures won't be reflected in the Jenkins jobs. Once #10213 is addressed this PR can be reverted.Co-authored-by: driazati <driazati@users.noreply.github.com>,1
[PyTorch] add var_mean support (#10233)* [PyTorch] add var_mean support* update mean_variance,1
"[USMP] adding support for U2 and U3 usecases (#10193)This commit adds a MemoryPools argument forthe compilation flow according to RFC0029.Moreover, it is used to provide support forexternal pools from the application layerthat could be pinned for different memoriesand/or be reused between multiple inferencesof a model.",1
[TVMC] Add configuration `tir.add_lower_pass` to option `--pass-config` (#9817),1
"add a simplify rule for floordiv(x*8+7, 16) => floordiv(x, 2) (#10232)",1
"[Hexagon] Refactor Hexagon.cmake (#10227)This file is included every time TVM is build, regardless of whetherany support for Hexagon is enabled or not. This refactoring is meantto remove underlying assumptions about what features are enabled andwhat the compilation targets are. Now, when there is nothing neededfrom Hexagon, the script exits early (although it doesn't need to),and the rest of it is (and should remain) safe to execute regardlessof build configuration.Disable ""runtime.module.loadfile_hexagon"" from the offload runtime,since it conflicts with device_api.hexagon.v2.It was only used with offload on Android, which is being deprecated.",2
clean up conv2d type rels (#10236),5
[Torch] Fix conv2d transpose with group (#10235)* [Torch] Fix conv2d transpose with group* lint* wrong issue number* do not run test on cuda,0
Support sub warp reduction for CUDA target. (#10207)* upd* upd* upd* lint* fix* upd docstring* upd,0
"[Tir]Adding detail error messages when MatchCopyPattern function is failed. (#10244)There is an error message to show the body when 'MatchCopyPattern' is failed,but the error message not give the information why this function get failed.Adding the detail error information to help trouble shooting.",0
"Fix a lint issue. (#10245)lint.sh complain for an addtional space line in 'utils.cc', just fix it.",0
[TOPI] VNNI support for int8 dense (#10230)* wip* revert for now* simplify blocking* add bench script* update type rel* refactor tests* end to end compilation working* paralleize outer loop* add shape check* fused schedule first cut* restore original test* black* add vnni check* add relay test* skip on ci* check dtype* lint* make it tunable* minor cleanup,1
[Relay] Make DeviceAnalyzer a mixed mode visitor (#10248)* hack to ExpandDataflow* add test from mei* Update DeviceAnalyzer to inherit from MixedModeVisitor* indent,1
add back supported tests (#10116),1
[QNN] Register a bunch of unary elementwise ops (#10086)* 0;276;0cinitial commit* register a bunch of ops* unary ops* add a bunch of tests* 0;276;0crefactor tests* add tests to qnn* comments on macros* add back in log to pattern utils* update floating point func description* proper creating of calls to quantize and dequantize* fix lowering process for using dequantize and quantize ops,0
Fix JUnit failure reporting (#10121)* Fix spacing* Add try..finally everywhere* trigger ci* Fix pytest invocations* Remove junit collection where no files existCo-authored-by: driazati <driazati@users.noreply.github.com>,0
[BUGFIX] Define kTargetPoolReadWriteAccess globally (#10262)* Fix bug* Fix whitespace* lint* Move the other consts out of PoolInfo,0
"[Hexagon] Don't use cmake glob for auto-generated source files (#10259)* [Hexagon] Don't use cmake glob for auto-generated source filesGlob treats inputs as patterns: if the file with a given namedoes not exist (is to be generated later), it won't be added tothe output.* Restart CI",1
Add one extra space to improve diagnostic messages (#10268),1
[RPC] Link in whole archive with BUILD_STATIC_RUNTIME (#10260)* [RPC] Link in whole archive with BUILD_STATIC_RUNTIME* Restart CI,5
Gitignore work items in jvm and android_rpc (#10253)Co-authored-by: pfk-beta <this_email_isnot_working@gmail.com>,5
fix RPC waiting for device (#10255)Co-authored-by: pfk-beta <this_email_isnot_working@gmail.com>,0
Overload get() function for `Optional` type. (#9748)* upd* simplify* upd* fix* upd* fix docstring,0
Skip flaky tensorflow tests (#10276)See #10275cc @masahiCo-authored-by: driazati <driazati@users.noreply.github.com>,3
[Cuda] Updated bfloat16 math defs. (#10258)Required to pass `test_cuda_bf16_vectorize_add` in `tests/python/unittest/test_target_codegen_cuda.py`.,1
[TVMC] Add an end_to_end benchmarking argument when benchmarking. (#10256)* Add an end_to_end benchmarking argument to TVMC run.* Add command line test.* Fix comment syntax.* Set device to cpu if end_to_end is on.* Tickle CI,0
"[VTA] Search for libvta_fsim.so in $TVM_LIBRARY_PATH (#10278)This adds `$TVM_LIBRARY_PATH` to the search directory of`vta.libinfo.find_libvta`, matching the behavior of`tvm._ffi.libinfo.find_lib_path`.",1
[BUGFIX] fix text printer when TVM_LOG_DEBUG is on (#10279),0
[microNPU] Add support for LeakyReLU (#10127)* [microNPU] Add support for LeakyReLUAdds support for offloading an int8 Leaky ReLU activation functionto the NPU by legalizing to a LUT.Change-Id: I63dd5b16a1a2a747b11f15a5b8124810e2ebf491* refactor LeakyReLUParams to inherit from LutActivationParamsChange-Id: I35b59200b16a7eff1915f771ab6b5d9181d4f3ab,1
update dnnl version from v1.5 to v2.2 (#10266),1
Use `/usr/bin/env bash` in shebang for all scripts under tests (#10277)* Use /usr/bin/env bash in shebangThis makes scripts executable on system without /bin/bash (NixOS)* Use `set -e` in script instead of `bash -e` in shebang,2
Add a conversion of individual operations in FQ2I pass. (#10239)* Add a conversion of individual operations in FQ2I pass.* apply review comments* apply review comments 2,1
"[CMake] add support for find_package (#10097)* removed include header path, which are invalid* 1. added target tvm in a cmake export group2. added cmake package config file* added Threads as public dependency* changed temp config file name for better understanding",1
[Docker][Hexagon] Add docker file and scripts (#10263)* Hexagon docker files added* trigger,1
[ci] Mark `test_autotune_conv2d` flaky (#10298)See #10297cc @mehrdadhCo-authored-by: driazati <driazati@users.noreply.github.com>,3
[TIR] Add software pipelining (#10066)* [TIR] Add software pipeliningCo-authored-by: Junru Shao <junrushao1994@gmail.com>Co-authored-by: Xiyou Zhou <xiyou@octoml.ai>Co-authored-by: Bohan Hou <32121147+spectrometerHBH@users.noreply.github.com>Co-authored-by: Siyuan Feng <Hzfengsy@sjtu.edu.cn>Co-authored-by: Hongyi Jin <3231950289@qq.com>Co-authored-by: Ruihang Lai <lairuihangdongdong@qq.com>* fix* fix* lint* fix* format* doc* remove print* lint* lint* doc* Apply suggestions from code reviewCo-authored-by: Junru Shao <junrushao1994@gmail.com>* address comments* address comments* refactor FragmentInfo::GetSize* remove unused* refactor* address commentsCo-authored-by: Junru Shao <junrushao1994@gmail.com>Co-authored-by: Xiyou Zhou <xiyou@octoml.ai>Co-authored-by: Bohan Hou <32121147+spectrometerHBH@users.noreply.github.com>Co-authored-by: Siyuan Feng <Hzfengsy@sjtu.edu.cn>Co-authored-by: Hongyi Jin <3231950289@qq.com>Co-authored-by: Ruihang Lai <lairuihangdongdong@qq.com>,0
[FQ2I] Add support for some unary operators (#10273)* initial commit* lint,1
Add -i option to fix ASF headers to lint scripts. (#10284)* Add -i option to fix ASF headers to lint scripts.* address driazati comments,0
[Hexagon] Pass kDLHexagon device when allocating workspace pool on Hexagon (#10289),4
[Hexagon] Remember to add common sources when building TVMRT for Hexagon (#10290),1
Allow Ctrl+C during docker/lint.sh. (#10291),5
