commit_msg,labels
[FLINK-26233][connectors/filesystem] Fix the FileSinkCompactionSwitchITCase.testSwitchingCompaction.This closes #18837.,3
[FLINK-25893][runtime] Fix that ResourceManagerServiceImpl may call ResourceManager#deregisterApplication before RM being fully started.,0
[FLINK-25893][runtime] Do not report error if ResourceManagerServiceImpl#deregisterApplication is called when there's no leading RM.,0
"Revert ""[FLINK-25885] Suppress error reporting for ResourceManagerServiceImpl.deregisterApplication""This reverts commit 59d2d84d83696d4775b6ff3ec97f8274ff6e371f.close #18853",4
[FLINK-26016][hive] Fix FileSystemLookupFunction does not produce correct results when hive table uses columnar storageThis closes #18777,1
[FLINK-24607] Let Deadline handle duration overflow.,0
[FLINK-24607] Add util methods to shutdown executor services.,1
[FLINK-24607] Make OperatorCoordinator closure more robust.,1
[FLINK-26235][connectors/filesystem] CompactingFileWriter and PendingFileRecoverable should not be exposed to users.This closes #18827.,1
[FLINK-26210][pulsar][tests] Add jaxb-api to e2e test,3
[FLINK-26145][docs] Fix a kubernetes image that does not exist in the document.This closes #18799.,2
"[FLINK-26120][tests] Relax CheckpointIDCounterTestBase assertionsThe test was verifying that the counters produced perfect sequences, but we only require strictly monotonous sequences.",1
[FLINK-25856][python] Fix use of UserDefinedType in from_elementsThis closes #18826.,1
[FLINK-26064][connector/firehose][connector/kinesis] Using separate event loop groups for firehose and kinesis IT tests.,3
[hotfix][table-planner] Improve error reporting when serializing CatalogTable into the planThis closes #18801.,2
[FLINK-26221][prometheus] Migrate tests to JUnit5,3
[FLINK-25851][build][tests] Bump bytebuddy to 1.8.22,3
[FLINK-25851][cassandra][tests] Inject dynamic table name into Pojos,3
[FLINK-26152] [docs] Translate the page of SQL/queries/WITH clause (#18828),1
"[FLINK-26146] Add tests of flink version upgrades to cover native snapshotsTurned SavepointMigrationTestBase into SnapshotMigrationTestBase that supports testing canconicalsavepoints, native savepoints, and checkpoints; and adapted sub classes accordingly.",3
[FLINK-26176] Fix scala savepoint migration tests- Remove test parameters and artifacts for tests of rocksb state backend since artifacts are no  rocksdb savepoints but actually memory state savepoints- Remove test parameters and artifacts for tests of savepoints with Flink version 1.7 or below  as those are not safe to restore due to bug FLINK-10493,2
[FLINK-26146] Adapt scala tests to cover native snapshots migrationAdapt scala savepoint migration tests to cover native savepoints and checkpoints.This closes #18850,3
[FLINK-25977][connectors/kinesis] Closing HTTP & SDK clients in sink & integration tests.,3
[FLINK-26278][table-api-java] Add Expressions.col to Table APIThis closes #18861.,1
[FLINK-25941][streaming] Only emit committables with Long.MAX_VALUE as checkpoint id in batch modeBefore this commit the SinkWriter and Committer operators emittedcommittables on endInput. This was troublesome because by doing so thecheckpointId was set to effectively Long.MAX_VALUE becausethe emission was not part of any checkpoint. With the completion ofFLIP-143 all jobs in streaming mode have a final checkpoint when theytransition to finish so we can rely on the normal checkpoint mechanismand only need endInput for the batch execution.,5
[FLINK-26294][test] Using fixed description for ArchUnit ITCaseRules,0
[FLINK-26227][graphite] Migrate tests to JUnit5,3
"[FLINK-26299] Reintroduce old JobClient#triggerSavepoint,stopWithSavepoint methods",2
[hotfix][core] Add CollectionUtil#entry and CollectionUtil#map,1
"[FLINK-25428][table] Expose string casting for map, multiset, structured, row and rawThis closes #18524.",1
[FLINK-24446][table] Fix missing fractional seconds during STRING to TIMESTAMP castingThis closes #18632.,0
[FLINK-26300][connectors/common] Increased timeout for LocalstackContainer to start.,1
[hotfix] Change the scope of WatermarksWithWatermarkAlignment,4
[hotfix] Make AbstractTestBase MiniCluster final,5
[hotfix][tests] Add instructions for updating archunit stores,5
[FLINK-26225][jmx] Migrate tests to JUnit5,3
[FLINK-25782][docs-zh] Translate datastream filesystem.md page into Chinese.This closes #18718.,5
[FLINK-26228][dropwizard] Migrate tests to JUnit5,3
[FLINK-26226][influxdb] Migrate tests to JUnit5,3
[FLINK-26291][connectors/firehose] Changed integration test from asserting exactly once to at least once....,3
[FLINK-25798][docs-zh] Translate datastream/formats/text_files.md page into Chinese.This closes #18493.,5
[FLINK-26042][python][doc] Raise exception when python version does not meet requirements.This closes #18894.,1
[FLINK-24571][connectors/elasticsearch] Supports a system time function(now() and current_timestamp) in index pattern,1
[FLINK-26319][table-planner] Fix expected exception in CastFunctionITCase,1
[FLINK-25385][table-planner] Clean up RexNodeSerdeTest,3
[hotfix][table-api-java] Fix typo in TableConfigOptions,5
[hotfix][table] Deprecate legacy function stack classes,1
[hotfix][table-planner] Improve exception message for ContextResolvedTable serde,0
[FLINK-25385][table] Harden internal function handling,1
[FLINK-25385][table] Harden symbol handling,2
[FLINK-25385][table-planner] Harden the function serialization in JSON plan,5
[FLINK-25385][table-planner] Regenerate plansThis closes #18858.,2
[FLINK-26318][tests] Recover from the latest checkpoint in ChangelogCompatibilityITCaseThis closes #18898.,4
[FLINK-26297][table-planner] Rename ShortcutUtils method to get TableConfig,5
[hotfix][table-planner] Organize imports in scala files,2
[FLINK-26297][table-planner][table-runtime] Introduce ExecNodeConfigIntroduce `ExecNodeConfig` and make appropriate changes so that all`ExecNode`s are using this new class which contains the merged configurationfrom the planner (including executor) and the node's persisted configurationin the JSON plan.Replace usages of `TableConfig` with `ReadableConfig` or at least`ExecNodeConfig` wherever possible.,5
"[FLINK-26297][table] Use `tableConfig` as name for `TableConfig` variablesTo make clear separation of configurations used, and prepare for futureeffort to use `ReadableConfig` instead of `TableConfig` rename variablesand function args that require `TableConfig` to `tableConfig` instead ofplain `config` or `conf`.Minor code improvements to remove IDE warnings in the touched classes.",2
"[FLINK-26297][table-planner] Rename PlannerConfiguration to PlannerConfigTo be consistent with `TableConfig`, `ExecNodeConfig`, etc.This closes #18888.",5
[FLINK-26159][doc] add description for MAX_FETCH_RECORD related questionUpdate docs/content/docs/connectors/datastream/pulsar.mdCo-authored-by: MartijnVisser <martijn@2symbols.com>Update docs/content/docs/connectors/datastream/pulsar.mdCo-authored-by: MartijnVisser <martijn@2symbols.com>add Chinese documentation,2
[FLINK-26160][pulsar][doc] update the doc of setUnboundedStopCursor(),1
[FLINK-25247][docs] Remove mentions of Java 8,4
[FLINK-25793][connector/base] Fix high thourouput bug for throttling destinations.,0
"[hotfix][tests] Lazily create MiniClusterResourceConfiguraitonCertain configuration parameters (e.g., ports) are inferred from other extensions. As extensions commonly only really start up resources in before*() methods the current approach of determining the configuration up-front imposes limitations as to whether a MiniClusterExtension can be static or not.With this change the configuration can also be passed in with a Supplier that is evaluated right before the cluster is started.",4
"[hotfix][tests] Restructure AbstractHaJobRunITCaseRefactors the test to make use of a static MiniClusterExtension, in preperation FLINK-26252.",2
[FLINK-26252][tests] Refactor MiniClusterExtension to support JUnit 5 parallel tests,3
[FLINK-25846][connector/kinesis] Fixing stuck at Cancelling on failed requests,0
[FLINK-25848][connectors/kinesis] KDS Sink failing fast when bad credentials are provided.,1
[FLINK-25848][connectors/firehose] Separated unit style tests for the KDF Sink into KinesisFirehoseSinkTest,3
[hotfix] Uses close instead of stop in ZooKeeperExtension post-test cleanup,4
[hotfix] Aligns state check in ZooKeeperExtension,0
[hotfix] Migrates ZooKeeperLeaderRetrievalConnectionHandlingTest to JUnit5/assertj,3
"[FLINK-26121][runtime] Adds clearUnhandledEvents() methodWe experienced some ZK connection issue which resulted in aSUSPEND and a RECONNECT event which were not handled and,therefore, stayed in the queue blocking a thread for thesecond event (because the capacity of the internally usedArrayBlockingQueue is set to 1). Shutting down the driverinitiates a shutdown of the ExecutorService which is usedfor the listeners internally (seeZooKeeperLeaderRetrievalDriver.close()). The blocking threadwill cause a fatal error through an InterruptedException.The test will fail due to the fatal error in the end.Cleaning unhandled events at the end of the test run fix the issue. Additionally, the tests were aligned by moving genericcode into a helper method.",4
[FLINK-26283][table-planner] Harden AggregateCall serialization in JSON planThis closes #18872.,5
[hotfix][table-planner] Clean up serde classes,4
[FLINK-26186][test] use reside in shaded package filter,1
[FLINK-26186][test] Allow caller annotated with @VisibleForTesting call target method annotated with VisibleForTesting.,3
[FLINK-25761][docs-zh] Translate Avro format page into Chinese (#18641),2
"[FLINK-26320][docs] Update the default value from ""1m"" to ""1min"" in Hive pageThis closes #18768",1
[FLINK-25927][docs][formats] Add DataStream documentation for CSV format,2
[typos] Typos in PULL_REQUEST_TEMPLATE.mdcluser => cluster,1
[FLINK-21565][table-planner] Support more integer types in TIMESTAMPADDThis closes #17793,1
[FLINK-26354] -restoreMode should be --restoreMode and should have a shorthand,2
[FLINK-25819][runtime] Reordered requesting and recycling buffers in order to avoid race condition in testIsAvailableOrNotAfterRequestAndRecycleMultiSegments,3
[FLINK-25819][runtime] Added new test for 'Insufficient number of network buffers' scenario into NetworkBufferPoolTest,3
[hotfix][runtime] CodeStyle correction for NetworkBufferPoolTest,3
[FLINK-26287][table] Add convenience method TableConfig.set,5
[FLINK-26287][table] Update some test classes for the new TableConfig.setThis closes #18895.,5
[FLINK-25249][connector/kafka] Reimplement KafkaTestEnvironment with KafkaContainer,3
[FLINK-26143][connector/kafka] Temporarily disable FlinkKafkaProducerITCase.testFlinkKafkaProducerFailBeforeNotify because it hangs in IDE and CI,1
[FLINK-25249][connector/kafka] Use 1 broker in Kafka tests to reduce complexity of environment,3
[hotfix][sqlclient][docs] Improved sql client docs (#18855),2
[hotfix]fix method name typos (#18904),2
